rfq_id,match_id,similarity_score
7f9711f8-6328-47ab-b339-aca68e650ff9,b0f1b52b-0cdf-4a1d-a8e5-daf6a95c754b,0.833333
7f9711f8-6328-47ab-b339-aca68e650ff9,05c191ac-c545-4e9e-b64a-8651ec07b34d,0.833333
56d8f8e0-7e07-42f7-9503-360aed60100a,2a8234dc-6c22-4bd5-8227-d5d95e0ee35f,0.833333
56d8f8e0-7e07-42f7-9503-360aed60100a,84d82e50-f278-4280-8858-15d7b948b875,0.762345
56d8f8e0-7e07-42f7-9503-360aed60100a,17a21e69-71b8-46c0-bb5b-b6699a9e04cc,0.720429
349a1c1b-172f-445a-aefe-97a58c19b08b,4b7c1ace-7e37-456c-994e-fca62a9b3e1f,0.964067
349a1c1b-172f-445a-aefe-97a58c19b08b,14d3a7bb-ca6a-41b1-9ece-b6aaf30ffbef,0.945031
349a1c1b-172f-445a-aefe-97a58c19b08b,b6eeaa0d-7025-4ab9-96d6-3d2d6c5b968c,0.945031
b5adad74-af23-4383-8e8c-0adf7024064a,4b7c1ace-7e37-456c-994e-fca62a9b3e1f,0.964067
b5adad74-af23-4383-8e8c-0adf7024064a,14d3a7bb-ca6a-41b1-9ece-b6aaf30ffbef,0.945031
b5adad74-af23-4383-8e8c-0adf7024064a,b6eeaa0d-7025-4ab9-96d6-3d2d6c5b968c,0.945031
74fcfbc9-2569-46c8-ad3f-a9ea8b9f5a45,2a8234dc-6c22-4bd5-8227-d5d95e0ee35f,0.833333
74fcfbc9-2569-46c8-ad3f-a9ea8b9f5a45,84d82e50-f278-4280-8858-15d7b948b875,0.762345
74fcfbc9-2569-46c8-ad3f-a9ea8b9f5a45,17a21e69-71b8-46c0-bb5b-b6699a9e04cc,0.720429
ab1abeb5-5541-494f-ac7e-4aeb2dfe04f0,2a8234dc-6c22-4bd5-8227-d5d95e0ee35f,0.833333
ab1abeb5-5541-494f-ac7e-4aeb2dfe04f0,84d82e50-f278-4280-8858-15d7b948b875,0.762345
ab1abeb5-5541-494f-ac7e-4aeb2dfe04f0,17a21e69-71b8-46c0-bb5b-b6699a9e04cc,0.720429
c322fc6c-240c-4c09-9b88-d4f2c2395244,63078462-b3a8-463c-8c44-301ec9d0d024,0.916667
c322fc6c-240c-4c09-9b88-d4f2c2395244,aa39bdac-3029-4450-a42e-4e5f81360866,0.916667
c322fc6c-240c-4c09-9b88-d4f2c2395244,5795f078-e97e-43c4-a6a7-dd7d55b33dd9,0.916667
49e758d3-c9cb-410b-b44b-dac87fa83081,4b7c1ace-7e37-456c-994e-fca62a9b3e1f,0.964067
49e758d3-c9cb-410b-b44b-dac87fa83081,14d3a7bb-ca6a-41b1-9ece-b6aaf30ffbef,0.945031
49e758d3-c9cb-410b-b44b-dac87fa83081,b6eeaa0d-7025-4ab9-96d6-3d2d6c5b968c,0.945031
cba20c38-f317-405d-baae-f081d703e02f,4b7c1ace-7e37-456c-994e-fca62a9b3e1f,0.964067
cba20c38-f317-405d-baae-f081d703e02f,14d3a7bb-ca6a-41b1-9ece-b6aaf30ffbef,0.945031
cba20c38-f317-405d-baae-f081d703e02f,b6eeaa0d-7025-4ab9-96d6-3d2d6c5b968c,0.945031
71f15ae0-6ee5-45fe-9ba8-e988a4c06204,ec54c295-a5d5-4344-8707-3e32ace0e99a,0.97598
71f15ae0-6ee5-45fe-9ba8-e988a4c06204,3c805faf-d666-44d9-b07a-07b9f8197915,0.97598
71f15ae0-6ee5-45fe-9ba8-e988a4c06204,c62fe981-4863-46f3-aaab-dd42c7d5f6dd,0.975239
1c780fca-582c-44fa-9fcb-3b809f9e62a1,ae3af325-b4fe-4d3d-a82c-460c3c72f65b,0.999996
1c780fca-582c-44fa-9fcb-3b809f9e62a1,3c938716-3889-4d73-bb45-d4586b1a44b1,0.983493
1c780fca-582c-44fa-9fcb-3b809f9e62a1,dc5f767e-bae2-4777-942f-25fcf101ccc3,0.860204
e99d0b15-5893-44e5-b590-a5b74f59c0c2,8aff426d-b8c0-43aa-ad26-835ef4de6129,0.0
e99d0b15-5893-44e5-b590-a5b74f59c0c2,37e624be-b125-464f-85b6-1838530193ef,0.0
e99d0b15-5893-44e5-b590-a5b74f59c0c2,b8257184-6307-46ab-b06e-d979336d1263,0.0
707675ba-b50d-40c7-8cff-c4edeae49d63,e8090359-5014-4395-ac73-620ba80f2d5b,0.833324
707675ba-b50d-40c7-8cff-c4edeae49d63,a2045fb1-90e5-4957-91ac-a5a8b83fd081,0.833324
707675ba-b50d-40c7-8cff-c4edeae49d63,5cef718a-460b-43ca-92f5-82151c2922b9,0.833324
8fa97a15-d6c4-4aa6-ba4a-8bcbea89a3f8,e8090359-5014-4395-ac73-620ba80f2d5b,0.833324
8fa97a15-d6c4-4aa6-ba4a-8bcbea89a3f8,a2045fb1-90e5-4957-91ac-a5a8b83fd081,0.833324
8fa97a15-d6c4-4aa6-ba4a-8bcbea89a3f8,5cef718a-460b-43ca-92f5-82151c2922b9,0.833324
711e818a-ca63-4f13-aff2-e30fb49aa354,c6e2a8e0-317d-49c6-97ba-9c0692359c59,0.999996
711e818a-ca63-4f13-aff2-e30fb49aa354,c2d81561-4a6f-4457-8e98-0432fa4769e1,0.983521
711e818a-ca63-4f13-aff2-e30fb49aa354,4547058c-19a5-459c-96e7-5c4cfa7f2568,0.983493
06722b2c-a72c-4859-a1e7-f67582a0b740,c03db603-2a52-4882-8f96-b0f2481118b1,0.777768
06722b2c-a72c-4859-a1e7-f67582a0b740,3b22b1ac-5583-4b3b-84c9-38274816dd81,0.777768
06722b2c-a72c-4859-a1e7-f67582a0b740,312e7cea-238d-460e-b387-3b70473d1c56,0.758792
3cbfc97b-1004-4096-a198-83f672cb4789,f45232a4-beae-4f44-b220-0bcf8557b076,0.888889
3cbfc97b-1004-4096-a198-83f672cb4789,1a4035ab-435c-41aa-89f8-98efcfd32311,0.888889
3cbfc97b-1004-4096-a198-83f672cb4789,0810e19e-0170-4a1e-930b-f5830e698dce,0.888889
cfe27274-b552-4190-9a38-9abf52000716,de734972-0ed4-47d2-85ed-94c639524ef3,0.777778
cfe27274-b552-4190-9a38-9abf52000716,36f09928-cc72-441a-8f0b-5ed7ddb3049c,0.777778
cfe27274-b552-4190-9a38-9abf52000716,321469ff-ab8c-4690-a8ee-b799fc5836ef,0.777778
9d129acf-91a6-422f-862f-b0aa92448395,8d07ce96-32b7-4bbe-9b3d-4d3b03f8de9b,0.888889
9d129acf-91a6-422f-862f-b0aa92448395,7e288b0c-a07c-49ab-aeb3-eafc485554d2,0.888889
9d129acf-91a6-422f-862f-b0aa92448395,3c24e625-9798-4fd5-a554-1ab812d18abe,0.888889
f74fbc17-4f62-4287-8b17-7354bd135366,6e506d3b-5df6-41ae-aa16-30e8ae177551,0.915756
f74fbc17-4f62-4287-8b17-7354bd135366,8b1f5085-e3de-45f9-9ba1-aa6bb450722e,0.888889
f74fbc17-4f62-4287-8b17-7354bd135366,0b9d7988-e9b6-4444-b43f-09254c72fa40,0.888889
ddaf379f-3e20-42b5-a0a9-ad56cc4d6b5a,fd74092a-6e84-4c7e-bebb-149abfb92a24,0.935138
ddaf379f-3e20-42b5-a0a9-ad56cc4d6b5a,99bbb98d-d06d-4633-a68c-9be3bb9f6011,0.935138
ddaf379f-3e20-42b5-a0a9-ad56cc4d6b5a,c322fc6c-240c-4c09-9b88-d4f2c2395244,0.916667
f88c20b1-9296-462d-9a5c-0acb9de06d93,5de30f3b-50c7-4d71-9b72-f907f44a9a0a,0.99334
f88c20b1-9296-462d-9a5c-0acb9de06d93,cf2fb887-37af-4f0d-90a5-78162a614731,0.99334
f88c20b1-9296-462d-9a5c-0acb9de06d93,f7debce9-443c-40cf-acc9-54bbfcc73ddb,0.979381
a02c7888-ca2a-4958-9ee2-36191ad749d4,7729084d-fc2d-41d8-a8df-891da74078f1,0.833333
a02c7888-ca2a-4958-9ee2-36191ad749d4,86008598-05ed-4532-8a70-e8ee8daf3796,0.833333
a02c7888-ca2a-4958-9ee2-36191ad749d4,502b3359-ee17-4ecc-8046-ceb4e6559fb8,0.833333
0447535e-6e0c-4992-a80a-a2b05b2e80fc,7729084d-fc2d-41d8-a8df-891da74078f1,0.833333
0447535e-6e0c-4992-a80a-a2b05b2e80fc,86008598-05ed-4532-8a70-e8ee8daf3796,0.833333
0447535e-6e0c-4992-a80a-a2b05b2e80fc,502b3359-ee17-4ecc-8046-ceb4e6559fb8,0.833333
f76753db-d647-4d96-811c-a0b4bb978fa7,078f6ae4-4cf2-4c74-b810-157537c3a8b9,0.833333
f76753db-d647-4d96-811c-a0b4bb978fa7,76dcf531-c624-4573-b2bc-45042fb46823,0.833333
f76753db-d647-4d96-811c-a0b4bb978fa7,41dce460-7b73-4340-aa02-c10a79198432,0.833333
821b1b89-bf81-4422-9d4c-1b1173bc80e3,9e9fb40a-75b6-4b2d-a356-752a12e88d1a,0.833333
821b1b89-bf81-4422-9d4c-1b1173bc80e3,ff41f06c-3b42-4ca1-837e-6b6fa5c7e16b,0.833333
821b1b89-bf81-4422-9d4c-1b1173bc80e3,cd671549-c18e-44d4-9c3b-1b0c228f87dc,0.833333
76dcf531-c624-4573-b2bc-45042fb46823,f76753db-d647-4d96-811c-a0b4bb978fa7,0.833333
76dcf531-c624-4573-b2bc-45042fb46823,9e9fb40a-75b6-4b2d-a356-752a12e88d1a,0.7768
76dcf531-c624-4573-b2bc-45042fb46823,b8257184-6307-46ab-b06e-d979336d1263,0.666667
9e9fb40a-75b6-4b2d-a356-752a12e88d1a,821b1b89-bf81-4422-9d4c-1b1173bc80e3,0.833333
9e9fb40a-75b6-4b2d-a356-752a12e88d1a,76dcf531-c624-4573-b2bc-45042fb46823,0.7768
9e9fb40a-75b6-4b2d-a356-752a12e88d1a,06722b2c-a72c-4859-a1e7-f67582a0b740,0.727392
fc13df3e-75cb-471f-9bd0-52ad2a8bfd9f,ae3af325-b4fe-4d3d-a82c-460c3c72f65b,0.999996
fc13df3e-75cb-471f-9bd0-52ad2a8bfd9f,3c938716-3889-4d73-bb45-d4586b1a44b1,0.983493
fc13df3e-75cb-471f-9bd0-52ad2a8bfd9f,dc5f767e-bae2-4777-942f-25fcf101ccc3,0.860204
7f8c14b2-fc22-45ec-a383-2f2ee9b23785,c6e2a8e0-317d-49c6-97ba-9c0692359c59,0.999996
7f8c14b2-fc22-45ec-a383-2f2ee9b23785,c2d81561-4a6f-4457-8e98-0432fa4769e1,0.983521
7f8c14b2-fc22-45ec-a383-2f2ee9b23785,4547058c-19a5-459c-96e7-5c4cfa7f2568,0.983493
6938d338-6ad1-4280-b994-aa959f48f78f,c6e2a8e0-317d-49c6-97ba-9c0692359c59,0.983987
6938d338-6ad1-4280-b994-aa959f48f78f,12779ba3-969c-48dc-97d8-33e72279f695,0.983493
6938d338-6ad1-4280-b994-aa959f48f78f,4f8e5961-60c1-443f-a624-a343753470a2,0.983493
9195d6ad-120f-4ae2-8e69-462ca56c3fc0,9f17335e-306b-48c7-8ee5-53a8d967e6f5,0.943083
9195d6ad-120f-4ae2-8e69-462ca56c3fc0,ccf6f92d-5572-4fef-8ab3-e501ebfc280b,0.943083
9195d6ad-120f-4ae2-8e69-462ca56c3fc0,795c1324-5586-4057-8c6a-574755248aa2,0.833333
3d150cd4-4e0e-4c9b-8148-cd8fa3426c70,1c87a6a3-bdea-45bf-b259-aee417734726,0.888889
3d150cd4-4e0e-4c9b-8148-cd8fa3426c70,f7debce9-443c-40cf-acc9-54bbfcc73ddb,0.87308
3d150cd4-4e0e-4c9b-8148-cd8fa3426c70,026a23fa-25f9-47af-a441-22a6f84bc7bb,0.87308
6246d593-0402-4d7c-9dd3-31216942f0e2,1dfdb162-fc1b-4f49-ad20-2986c9901d51,0.964067
6246d593-0402-4d7c-9dd3-31216942f0e2,ae9679ce-2349-45e2-bc4c-07e0d4babcc0,0.962192
6246d593-0402-4d7c-9dd3-31216942f0e2,354f019f-8936-46c7-aa22-c7a3d399d21a,0.945485
a6a85adf-d749-4d9c-bba6-b63a48e3952d,1dfdb162-fc1b-4f49-ad20-2986c9901d51,0.964067
a6a85adf-d749-4d9c-bba6-b63a48e3952d,ae9679ce-2349-45e2-bc4c-07e0d4babcc0,0.962192
a6a85adf-d749-4d9c-bba6-b63a48e3952d,354f019f-8936-46c7-aa22-c7a3d399d21a,0.945485
ac98ce23-604a-4928-b606-6d1f440f33af,1dfdb162-fc1b-4f49-ad20-2986c9901d51,0.964067
ac98ce23-604a-4928-b606-6d1f440f33af,ae9679ce-2349-45e2-bc4c-07e0d4babcc0,0.962192
ac98ce23-604a-4928-b606-6d1f440f33af,354f019f-8936-46c7-aa22-c7a3d399d21a,0.945485
9c01afc5-0bdd-4af8-97cf-927e8b5d9b7e,a462a4cb-bbaa-4417-b876-4b8606c6f8db,0.666667
9c01afc5-0bdd-4af8-97cf-927e8b5d9b7e,0543ec11-51e5-4b6e-8ff3-bd1dc271d768,0.666667
9c01afc5-0bdd-4af8-97cf-927e8b5d9b7e,8cc82a77-7371-4839-bca3-86f8d3ea627a,0.666667
1dfdb162-fc1b-4f49-ad20-2986c9901d51,ae9679ce-2349-45e2-bc4c-07e0d4babcc0,0.999975
1dfdb162-fc1b-4f49-ad20-2986c9901d51,354f019f-8936-46c7-aa22-c7a3d399d21a,0.998004
1dfdb162-fc1b-4f49-ad20-2986c9901d51,d672b525-16f4-4412-bca2-3e1c4e5377a6,0.997915
e21ba605-eb69-49f9-8f96-0a31030d6ff5,483c78a1-37de-4045-b914-87ed455d1149,0.833333
e21ba605-eb69-49f9-8f96-0a31030d6ff5,de6b456d-3097-4e8a-a61f-0d9fb1625f4f,0.833333
e21ba605-eb69-49f9-8f96-0a31030d6ff5,9c50debb-a6ff-4e7a-90ae-024b0c374088,0.833333
4a0c7903-ab86-4732-96bd-5569b8f96729,483c78a1-37de-4045-b914-87ed455d1149,0.833333
4a0c7903-ab86-4732-96bd-5569b8f96729,de6b456d-3097-4e8a-a61f-0d9fb1625f4f,0.833333
4a0c7903-ab86-4732-96bd-5569b8f96729,9c50debb-a6ff-4e7a-90ae-024b0c374088,0.833333
3e727927-a69d-416f-8957-7a62cfa8daae,ee5c62d7-b0f9-4818-8698-425ffdcdb11a,0.989753
3e727927-a69d-416f-8957-7a62cfa8daae,1008838b-bf71-442f-a6e8-3de016146f89,0.989753
3e727927-a69d-416f-8957-7a62cfa8daae,02658891-8aaf-4ca9-a4ec-b817c80d19d1,0.989753
267e5bc4-897a-4fc1-97d2-26a45829ba19,3e727927-a69d-416f-8957-7a62cfa8daae,0.980208
267e5bc4-897a-4fc1-97d2-26a45829ba19,ee5c62d7-b0f9-4818-8698-425ffdcdb11a,0.942104
267e5bc4-897a-4fc1-97d2-26a45829ba19,1008838b-bf71-442f-a6e8-3de016146f89,0.942104
f7bbbdaf-da16-4964-92b6-e7fdd11dc74a,9e1ebd5b-0c7d-44f2-9bfc-e371f1b6f63f,0.999996
f7bbbdaf-da16-4964-92b6-e7fdd11dc74a,ba26b23a-d329-4a39-ac72-2a4489eb673f,0.999996
f7bbbdaf-da16-4964-92b6-e7fdd11dc74a,a25cd392-c57c-48d2-90c6-985a2ee4b831,0.999996
8eae8f75-558d-4a20-97cd-b4a58b2e152d,63078462-b3a8-463c-8c44-301ec9d0d024,0.916667
8eae8f75-558d-4a20-97cd-b4a58b2e152d,aa39bdac-3029-4450-a42e-4e5f81360866,0.916667
8eae8f75-558d-4a20-97cd-b4a58b2e152d,5795f078-e97e-43c4-a6a7-dd7d55b33dd9,0.916667
40bfde20-4a3c-4a4f-8e47-173e193f5eab,0d3f1ae0-f78c-47d3-9df6-b749e36304a2,0.666667
40bfde20-4a3c-4a4f-8e47-173e193f5eab,e21ba605-eb69-49f9-8f96-0a31030d6ff5,0.666667
40bfde20-4a3c-4a4f-8e47-173e193f5eab,4a0c7903-ab86-4732-96bd-5569b8f96729,0.666667
5c819189-c9e0-47e3-a258-49323197d124,0d3f1ae0-f78c-47d3-9df6-b749e36304a2,0.666667
5c819189-c9e0-47e3-a258-49323197d124,e21ba605-eb69-49f9-8f96-0a31030d6ff5,0.666667
5c819189-c9e0-47e3-a258-49323197d124,4a0c7903-ab86-4732-96bd-5569b8f96729,0.666667
f321598e-7a5f-442f-8bee-99d9f5e0f954,08ba0f47-0d00-43a0-a06f-6c54301b6ed4,0.97553
f321598e-7a5f-442f-8bee-99d9f5e0f954,7d6466a3-3fb5-496e-a8db-9f2483b6edea,0.97553
f321598e-7a5f-442f-8bee-99d9f5e0f954,df42a32a-903c-4392-8bb3-a9d0c9e9218f,0.666667
98f12e54-6af0-4e8d-990c-4da4dd74db5a,e3ab8de6-873c-4345-ab55-04019d50c786,0.97553
98f12e54-6af0-4e8d-990c-4da4dd74db5a,e4b7abfe-d035-468a-b317-7709b146205f,0.97553
98f12e54-6af0-4e8d-990c-4da4dd74db5a,df42a32a-903c-4392-8bb3-a9d0c9e9218f,0.666667
01fcb584-7de5-4dfb-93da-4219074e8a88,52cf9a32-613e-48fb-bcaa-c1c887d54d13,0.97553
01fcb584-7de5-4dfb-93da-4219074e8a88,9825748d-d475-43f3-80e8-5fd3154eee52,0.97553
01fcb584-7de5-4dfb-93da-4219074e8a88,df42a32a-903c-4392-8bb3-a9d0c9e9218f,0.666667
7447b6dc-e0c9-4567-b627-e2e4eed64d64,f894a0a6-d08f-4660-9f86-701661e29503,0.97553
7447b6dc-e0c9-4567-b627-e2e4eed64d64,3bd63733-b79b-4f0b-a233-b6d10c359ec5,0.97553
7447b6dc-e0c9-4567-b627-e2e4eed64d64,df42a32a-903c-4392-8bb3-a9d0c9e9218f,0.666667
8fdd1d44-bd45-4f54-9eac-f0b952860804,46860da6-7a9d-4aa6-ba75-ab8554d97b6b,0.97553
8fdd1d44-bd45-4f54-9eac-f0b952860804,f25cca62-d041-4ad8-81f6-6202a26512cb,0.97553
8fdd1d44-bd45-4f54-9eac-f0b952860804,c88ae08a-0390-40a3-99fe-40013e5b930e,0.72553
08ba0f47-0d00-43a0-a06f-6c54301b6ed4,f321598e-7a5f-442f-8bee-99d9f5e0f954,0.97553
08ba0f47-0d00-43a0-a06f-6c54301b6ed4,e49685ce-7c01-48bd-bc65-3be4a385a11d,0.97553
08ba0f47-0d00-43a0-a06f-6c54301b6ed4,e3ab8de6-873c-4345-ab55-04019d50c786,0.666667
e3ab8de6-873c-4345-ab55-04019d50c786,98f12e54-6af0-4e8d-990c-4da4dd74db5a,0.97553
e3ab8de6-873c-4345-ab55-04019d50c786,bf0d7f3e-ee35-45b0-b2b1-639fc9e59269,0.97553
e3ab8de6-873c-4345-ab55-04019d50c786,08ba0f47-0d00-43a0-a06f-6c54301b6ed4,0.666667
52cf9a32-613e-48fb-bcaa-c1c887d54d13,01fcb584-7de5-4dfb-93da-4219074e8a88,0.97553
52cf9a32-613e-48fb-bcaa-c1c887d54d13,a0ece0e8-8871-43d5-9b80-440dc6dbb5de,0.97553
52cf9a32-613e-48fb-bcaa-c1c887d54d13,08ba0f47-0d00-43a0-a06f-6c54301b6ed4,0.666667
b6a8a28e-b744-4e4f-a040-be65cfec1ef5,939af091-8ffd-4cd3-9c69-6530b2a906d7,0.978735
b6a8a28e-b744-4e4f-a040-be65cfec1ef5,80b0f3d7-755d-47b5-8429-6f0c22eb5b11,0.916667
b6a8a28e-b744-4e4f-a040-be65cfec1ef5,8cc002db-1ef0-4e9e-aaa4-7a88d9c70184,0.916667
8d07ce96-32b7-4bbe-9b3d-4d3b03f8de9b,a0e91fd1-b00b-4ff7-8633-62657662b03b,0.888889
8d07ce96-32b7-4bbe-9b3d-4d3b03f8de9b,63078462-b3a8-463c-8c44-301ec9d0d024,0.888889
8d07ce96-32b7-4bbe-9b3d-4d3b03f8de9b,9d129acf-91a6-422f-862f-b0aa92448395,0.888889
7e288b0c-a07c-49ab-aeb3-eafc485554d2,a0e91fd1-b00b-4ff7-8633-62657662b03b,0.888889
7e288b0c-a07c-49ab-aeb3-eafc485554d2,63078462-b3a8-463c-8c44-301ec9d0d024,0.888889
7e288b0c-a07c-49ab-aeb3-eafc485554d2,9d129acf-91a6-422f-862f-b0aa92448395,0.888889
4c7232c9-33b7-4531-b478-5c001092cb50,32f7aaf8-af97-4b57-b47b-083a465ffc2a,0.916667
4c7232c9-33b7-4531-b478-5c001092cb50,b8257184-6307-46ab-b06e-d979336d1263,0.888889
4c7232c9-33b7-4531-b478-5c001092cb50,63078462-b3a8-463c-8c44-301ec9d0d024,0.888889
6d30555c-7660-45fc-89fb-cfb94b97f189,7c2315bd-a330-4578-88b7-c132be30de2d,0.916667
6d30555c-7660-45fc-89fb-cfb94b97f189,c60bc51b-abcb-47ef-abee-dd61ed56466d,0.916667
6d30555c-7660-45fc-89fb-cfb94b97f189,38e84d7e-d4d0-43ec-9146-2650aea5e1c6,0.916667
1af11d15-fd04-4f06-828a-e6ae465168f7,8d5b290d-49bb-4416-b941-f0791a82b1d7,0.999996
1af11d15-fd04-4f06-828a-e6ae465168f7,2125ac29-9f0a-4622-b3eb-8420e853882c,0.979772
1af11d15-fd04-4f06-828a-e6ae465168f7,0d6ec83e-517c-4ac7-9d83-38ca54d637fc,0.979772
386d5c5f-c66c-436a-b015-ec798d1650ac,795c1324-5586-4057-8c6a-574755248aa2,0.943083
386d5c5f-c66c-436a-b015-ec798d1650ac,f88c20b1-9296-462d-9a5c-0acb9de06d93,0.943083
386d5c5f-c66c-436a-b015-ec798d1650ac,9dfc7c8a-eb87-418b-b81c-b9f2820ab417,0.943083
f894a0a6-d08f-4660-9f86-701661e29503,7447b6dc-e0c9-4567-b627-e2e4eed64d64,0.97553
f894a0a6-d08f-4660-9f86-701661e29503,de751829-82ae-4f1c-92fc-a9dd4d616882,0.97553
f894a0a6-d08f-4660-9f86-701661e29503,08ba0f47-0d00-43a0-a06f-6c54301b6ed4,0.666667
46860da6-7a9d-4aa6-ba75-ab8554d97b6b,8fdd1d44-bd45-4f54-9eac-f0b952860804,0.97553
46860da6-7a9d-4aa6-ba75-ab8554d97b6b,560aca16-912a-4b06-a185-74f37e584027,0.97553
46860da6-7a9d-4aa6-ba75-ab8554d97b6b,c88ae08a-0390-40a3-99fe-40013e5b930e,0.75
e49685ce-7c01-48bd-bc65-3be4a385a11d,08ba0f47-0d00-43a0-a06f-6c54301b6ed4,0.97553
e49685ce-7c01-48bd-bc65-3be4a385a11d,7d6466a3-3fb5-496e-a8db-9f2483b6edea,0.97553
e49685ce-7c01-48bd-bc65-3be4a385a11d,df42a32a-903c-4392-8bb3-a9d0c9e9218f,0.666667
bf0d7f3e-ee35-45b0-b2b1-639fc9e59269,e3ab8de6-873c-4345-ab55-04019d50c786,0.97553
bf0d7f3e-ee35-45b0-b2b1-639fc9e59269,e4b7abfe-d035-468a-b317-7709b146205f,0.97553
bf0d7f3e-ee35-45b0-b2b1-639fc9e59269,df42a32a-903c-4392-8bb3-a9d0c9e9218f,0.666667
a0ece0e8-8871-43d5-9b80-440dc6dbb5de,52cf9a32-613e-48fb-bcaa-c1c887d54d13,0.97553
a0ece0e8-8871-43d5-9b80-440dc6dbb5de,9825748d-d475-43f3-80e8-5fd3154eee52,0.97553
a0ece0e8-8871-43d5-9b80-440dc6dbb5de,df42a32a-903c-4392-8bb3-a9d0c9e9218f,0.666667
de751829-82ae-4f1c-92fc-a9dd4d616882,f894a0a6-d08f-4660-9f86-701661e29503,0.97553
de751829-82ae-4f1c-92fc-a9dd4d616882,3bd63733-b79b-4f0b-a233-b6d10c359ec5,0.97553
de751829-82ae-4f1c-92fc-a9dd4d616882,df42a32a-903c-4392-8bb3-a9d0c9e9218f,0.666667
560aca16-912a-4b06-a185-74f37e584027,46860da6-7a9d-4aa6-ba75-ab8554d97b6b,0.97553
560aca16-912a-4b06-a185-74f37e584027,f25cca62-d041-4ad8-81f6-6202a26512cb,0.97553
560aca16-912a-4b06-a185-74f37e584027,c88ae08a-0390-40a3-99fe-40013e5b930e,0.72553
7d6466a3-3fb5-496e-a8db-9f2483b6edea,f321598e-7a5f-442f-8bee-99d9f5e0f954,0.97553
7d6466a3-3fb5-496e-a8db-9f2483b6edea,e49685ce-7c01-48bd-bc65-3be4a385a11d,0.97553
7d6466a3-3fb5-496e-a8db-9f2483b6edea,e3ab8de6-873c-4345-ab55-04019d50c786,0.666667
e4b7abfe-d035-468a-b317-7709b146205f,98f12e54-6af0-4e8d-990c-4da4dd74db5a,0.97553
e4b7abfe-d035-468a-b317-7709b146205f,bf0d7f3e-ee35-45b0-b2b1-639fc9e59269,0.97553
e4b7abfe-d035-468a-b317-7709b146205f,08ba0f47-0d00-43a0-a06f-6c54301b6ed4,0.666667
9825748d-d475-43f3-80e8-5fd3154eee52,01fcb584-7de5-4dfb-93da-4219074e8a88,0.97553
9825748d-d475-43f3-80e8-5fd3154eee52,a0ece0e8-8871-43d5-9b80-440dc6dbb5de,0.97553
9825748d-d475-43f3-80e8-5fd3154eee52,08ba0f47-0d00-43a0-a06f-6c54301b6ed4,0.666667
3bd63733-b79b-4f0b-a233-b6d10c359ec5,7447b6dc-e0c9-4567-b627-e2e4eed64d64,0.97553
3bd63733-b79b-4f0b-a233-b6d10c359ec5,de751829-82ae-4f1c-92fc-a9dd4d616882,0.97553
3bd63733-b79b-4f0b-a233-b6d10c359ec5,08ba0f47-0d00-43a0-a06f-6c54301b6ed4,0.666667
f25cca62-d041-4ad8-81f6-6202a26512cb,8fdd1d44-bd45-4f54-9eac-f0b952860804,0.97553
f25cca62-d041-4ad8-81f6-6202a26512cb,560aca16-912a-4b06-a185-74f37e584027,0.97553
f25cca62-d041-4ad8-81f6-6202a26512cb,c88ae08a-0390-40a3-99fe-40013e5b930e,0.75
4273fd28-5992-43a0-bd98-66cf6b650f54,75a6811c-6d0b-4122-85d0-260989db9672,0.833333
4273fd28-5992-43a0-bd98-66cf6b650f54,ff41f06c-3b42-4ca1-837e-6b6fa5c7e16b,0.833333
4273fd28-5992-43a0-bd98-66cf6b650f54,4da333cf-6f2a-4b64-9212-2be665c5e1e3,0.75
05c71356-48ba-4b48-a217-678ba62ca4b0,eecb83ef-8836-4a6b-a880-5279f9f6d0c2,0.915756
05c71356-48ba-4b48-a217-678ba62ca4b0,1d7b7693-2ed9-40f3-b3b2-3f04b897c001,0.915756
05c71356-48ba-4b48-a217-678ba62ca4b0,6e506d3b-5df6-41ae-aa16-30e8ae177551,0.888889
837f9a69-1103-451f-b24d-e971d7135417,46bdf019-e50b-433a-9a12-2a18f201af9b,0.944075
837f9a69-1103-451f-b24d-e971d7135417,b64d3856-e630-4fa6-b5f7-d02e900e510e,0.833333
837f9a69-1103-451f-b24d-e971d7135417,dc0d96eb-b036-4418-bc38-4cfde5d5bbe5,0.833333
5a5e08da-bed0-44f8-bf8b-e0a7c3adff45,2c6d632d-9a47-4dae-9bc1-6e41b40eca3f,0.984488
5a5e08da-bed0-44f8-bf8b-e0a7c3adff45,341ae37b-3e39-44f4-99f5-566fab316e0c,0.979891
5a5e08da-bed0-44f8-bf8b-e0a7c3adff45,b19e4dcf-a8b8-4c15-a6b0-a3ad1d6a8a19,0.979339
2c6d632d-9a47-4dae-9bc1-6e41b40eca3f,5a5e08da-bed0-44f8-bf8b-e0a7c3adff45,0.984488
2c6d632d-9a47-4dae-9bc1-6e41b40eca3f,bf42879f-e641-475a-8b19-c5df8f6cee7a,0.984488
2c6d632d-9a47-4dae-9bc1-6e41b40eca3f,341ae37b-3e39-44f4-99f5-566fab316e0c,0.929997
28b82b56-298a-4050-ad03-47dab37e4d2e,25971e2e-305e-4301-a5f9-24b276ab37a1,0.833333
28b82b56-298a-4050-ad03-47dab37e4d2e,b8a4d9e9-89f4-488e-a40e-54809c6077e6,0.833333
